Plot information,,,,,,,,,,temp,,precip,Field management (2017),,,,,,,,,,Crop biodiversity,,,,,,,,,,,,,Crop 2017 information,,,,Phytometer trial yield (i.e. yield potential) and nutrient content,,,,,,,,,Soil Moisture at sampling,Soil fungal diversity,,,,,,Soil bacterial diversity,,,,,Soil archae diversity,,,,,,,,Soil protist diversity,,,,,,Soil measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qPCR,,,,,,,,,,,,,,,,,,,,,,
Sample_No,Sample_ID,Florine_naming_arch_missing_highlighted,Country,Region,Plot_ID,Lat,Long,Treatment_main,Treatment_minor,avg_temp_longterm,,avg_precip_longterm,tillage_no_times,tillage_depth_max_cm,fertilizer_min_app_no,fertilizer_min_N_amount,fertilizer_org_app_no,fertilizer_organic_N_tot_amount,fertilizer_organic_N_min_amount,herb_no_app,fung_no_app,insect_no_app,Richness,S_year,CDI,Simpson,invSimpson,Shannon,pd,mpd,mpdw,mntd,raoD,sp_2017,idem_2017,Crop_2017,grain_yield,std_yield_country,std_yield_network,Phyt_shoot,Phyt_root,Phyt_tot,P_%_shoots,P_tot_shoots_mg,N_%_shoots,N_tot_shoots_mg,C_%_shoots,C_tot_shoots_mg,Soil_Moisture_Field_at_sampling,Richness,Chao1,ACE,Shannon,InvSimpson,pielou,PD_whole_tree,Chao1,Observed species,Shannon,InvSimpson,Richness,S.chao1,se.chao1,S.ACE,se.ACE,Shannon,InvSimpson,Pielou,cerco_sobs,cerco_Chao1,cerco_ACE,cerco_shannon,cerco_InvSimpson,cerco_pielou,Sand,Silt,Clay,WHC,CEC,Magnesium,Calcium,bulk_density,MWD,C_tot_%,C_tot_mg,N_tot_%,N_tot_mg,P_tot_mg,P_Olsen,pH,Humus_%,Organic_C_%,CaCO3_%,C_microbial,N_microbial,P_resin,P_microbial,basal_respiration,C_org_mg,XYL,BG,AG,NAG,CB,PHOS,LAP,NH4,DIN,TAN,NO3,DON,AMP,NIP,DEP,MIN,NTR,PDA,C_ENZ,N_ENZ,hzo,NifH,nrfA,NIB,NIS,16S,NirK,NirS,nosZ2,nosZ1,AOA,AOB,ITS,Cren,%niK,%nirS,nirK/nirS,%nosZ2,%nosZ1,nosZ2/nosZ1,%AOB,AOA/AOB,16S/ITS
134,CH62,134GERcrHIGland,Germany,Landshut,Hermann Brunner,48.3742,12.49634,Agriculture,Organic,7.7,8.9,906,5,25,0,0,0,0,0,0,0,0,18,7.2,129.6,0.918631131,12.28971238,2.695419515,1398.31631,280.1026809,260.5183808,102.0874222,130.2591904,Triticum_aestivum,7,wheat,3.78,0.494486088,0.633696563,2,1.08,3.08,0.21,4.23,1.78,35.664,39.6,792.03,0.113,202,270.047,304.788,3.908,21.002,0.736,160.8511231,4526.02268,2712,10.15955448,479.9911142,76,87.4,6.95,95.53,5.18,2,3.96,0.46,481,574.613,579.432,5.137,72.739,0.832,22.6,52,23,0.539,18.1,1.81,12.8,1.15,2.13,1.68,16800,0.176,1760,847.25,46.14,7.18,2.4,1.39,0.3,472.314,70.651,32.71652611,14.77865189,0.672,13900,4.822746827,26.1351835,5.443923218,10.55744011,8.262488716,49.39231014,50.04924703,5.489246121,9.51277489,25.14034024,4.023528769,15.62756535,0.118908423,30.68194588,-14.48133065,32.34666381,17.86533315,40,1.071944214,1.454560491,275.050549,426.7437649,5545.222888,NA,1316.84396,1448792.313,84307.52841,56945.54883,49497.07317,76123.85352,17847.12451,2775.017456,79961.70587,79288.89063,0.05819159,0.039305529,1.480493737,0.034164368,0.052542972,0.65021765,0.0019154,6.431355764,18.11857685
135,CH63,135GERcrHIGland,Germany,Landshut,Josef Wasmeier,48.39559,12.46736,Agriculture,Organic,7.7,8.9,906,3,28,0,0,1,50,26,0,0,0,10,3.1,31,0.840327346,6.262813174,2.003428157,463.51834,216.12088,119.6390359,17.349796,59.81951794,Triticum_aestivum,4,wheat,6,0.784898552,1.005867561,1.84,1.08,2.92,0.12,2.22,1.31,24.038,40.19,739.52,0.127,151,198.143,190.528,3.561,14.007,0.71,159.2671309,4377.723014,2666,10.07303776,388.3308193,73,79.43,5.47,79.78,4.42,2.25,5.17,0.53,294,367,369.065,4.467,27.396,0.786,11.09,53.9,33.1,0.559,20.27,1.84,15,1.2,1.92,1.35,13500,0.143,1430,457.08,9.8,7.43,1.91,1.11,0.6,339.993,45.851,6.056682916,8.763320942,0.4678125,11100,5.284249175,12.21874726,2.824513124,3.813939823,4.268224985,35.43775244,30.11472767,5.660385347,7.098844755,14.45042777,1.438459409,7.351583019,-0.192809453,36.14735177,-4.80909544,33.44801943,28.63892399,1.3,0.590297629,0.81428802,173.8863715,549.1151509,5700.962099,NA,2143.05865,1367566.719,70090.6875,52355.09961,51407.17226,69069.19531,13276.98291,3235.627563,93989.87919,95182.78516,0.051252116,0.038283397,1.33875569,0.037590248,0.050505174,0.74428509,0.002365974,4.103371803,14.5501487
136,CH64,136GERcrHIGland,Germany,Landshut,Stefan und Adrian Jahrstorfer,48.38856,12.54012,Agriculture,Organic,7.7,8.9,933,5,22,0,0,1,25,NA,0,0,0,7,2.2,15.4,0.806512397,5.168289766,1.765749779,521.54885,252.7797771,173.8054594,45.05528,86.9027297,Triticum_aestivum,3,wheat,5.6,0.732571982,0.938809723,1.82,1.03,2.85,0.17,3.09,1.5,27.227,39.68,722.19,0.127,225,284.623,312.904,3.852,16.066,0.711,177.0344085,5294.360215,3039,10.21670554,353.0805549,109,118.55,6.57,118.05,5.32,2.14,3.79,0.46,456,538.787,530.231,5.209,88.901,0.851,18.34,59,20.6,0.488,15.42,0.81,11,1.27,0.7,1.37,13700,0.142,1420,809.63,70.55,6.98,2.06,1.19,0.6,334.904,52.348,52.86574459,5.545263374,0.343125,11900,2.568329844,9.471028146,3.488560463,3.805313528,1.057214302,33.09196765,19.56687721,6.158244914,8.803682913,23.52953151,2.645437999,14.7258486,-0.341722806,40.11802162,-12.55246464,35.33390235,22.78143771,6,0.398043186,0.560932578,154.2122285,759.8465545,7527.827321,39.12546363,2427.743976,1524681.5,86478.46875,65111.49414,68035.92226,99199.02344,19285.18945,3356.1604,100351.5549,81763.69727,0.056719039,0.042704981,1.328159796,0.044623039,0.065062128,0.685852742,0.002201221,5.746206126,15.19340185
137,CH65,137GERcrHIGland,Germany,Landshut,Apfelbeck,48.45122,12.49452,Agriculture,Organic,7.7,8.4,906,3,10,0,0,0,0,0,0,0,0,9,2.3,20.7,0.812037037,5.320197044,1.875952897,475.02956,208.8325561,165.7612978,24.70537556,82.88064889,Triticum_aestivum,4,wheat,4,0.523265701,0.670578374,2.31,1.47,3.78,0.16,3.64,1.4,32.363,39.85,920.48,0.083,153,221.143,215.295,3.288,8.975,0.654,178.9163776,5184.558052,2997,10.33596403,486.7100013,89,102,9.26,100.17,4.9,2.31,5.1,0.52,471,550.541,555.582,5.191,88.371,0.843,30.82,47.8,19.7,0.445,12.66,0.96,7.9,1.33,1.04,1.25,12500,0.128,1280,659.78,89.99,6.96,1.68,0.98,0.3,298.618,42.774,47.56644341,6.278128951,0.358,9800,1.979018819,7.884916642,3.074380305,1.950478403,1.230078935,39.18274581,14.88272429,8.258589962,19.53058495,39.19830731,11.27199499,19.66772236,-0.586511959,30.2835411,-13.16062669,22.07237367,8.911746983,9.4,0.340041473,0.403996865,197.6634107,431.8687959,4870.828629,27.83305411,1964.136972,1913994.125,69624.14205,48875.28516,75111.75305,84286.89844,18919.97852,5399.676147,171372.0726,150943,0.036376361,0.025535755,1.424526564,0.039243461,0.044037177,0.891143872,0.002821156,3.503909864,11.16864665
138,CH66,138GERcrLOWaugs,Germany,Augsburg,Diverse neighbour of Christian Matthesius,48.08834,10.45663,Agriculture,Conventional,7.7,9.2,919,1,25,2,185,0,0,0,1,2,1,10,3.2,32,0.846886223,6.531090922,2.045339774,770.9959,257.7554533,216.0839287,81.535454,108.0419644,Triticum_aestivum,4,wheat,10,1.308164253,1.676445935,2.26,1.76,4.02,0.1,2.21,1.06,23.94,39.9,901.77,0.125,74,115.333,120.132,1.245,1.619,0.289,164.6771237,4414.967611,2682,10.14911896,499.7604454,74,98,16.42,84.09,4.28,2.11,4.34,0.49,433,528.159,529.101,4.87,40.576,0.802,34.4,37.2,26.2,0.521,20.36,2.66,15.4,1.22,0.86,2.49,24900,0.164,1640,735.69,43.93,7.79,2.2,1.28,4.6,371.311,58.247,21.44980726,9.871972318,0.4925,12800,9.402243827,31.06747766,2.943139953,3.846573062,9.603191265,33.46569513,67.54386752,6.181582081,10.9913071,26.41643546,4.809725016,15.42512836,-0.430070653,30.86938246,-8.384672959,24.84839332,16.46372037,40,1.272385265,1.713370574,94.72816407,688.7515569,7350.887771,45.48373274,1689.777666,1672258.875,81194.7017,54941.97656,58253.27744,79907.11328,38989.77734,13227.66211,118504.8228,231593.3125,0.048553907,0.032854947,1.477826369,0.034835083,0.047783937,0.729012413,0.007910056,2.947593991,14.11131492
139,CH67,139GERcrLOWaugs,Germany,Augsburg,Herr R. (biogas neighbour of Christian Matthesius),48.9564,10.45672,Agriculture,Conventional,8,8.4,739,0,28,2,135,1,80,60,1,2,0,16,4,64,0.870285671,7.709248529,2.256621881,939.00094,219.777933,216.3587807,63.81793875,108.1793904,Triticum_aestivum,6,wheat,10.2,1.334327538,1.709974853,2.53,1.65,4.18,0.14,3.66,1.23,31,39.71,1004.58,0.13,144,168.405,185.651,2.879,5.027,0.579,157.776018,4388.309771,2641,10.06741827,439.6930143,83,96.15,7.99,103.67,5.3,2.15,4.35,0.49,399,455.269,447.372,4.981,58.705,0.832,34.74,38,24.6,0.553,18.87,2.01,14.1,1.25,1.37,1.98,19800,0.189,1890,893.98,96.4,7.68,2.66,1.54,0.7,471.721,79.975,48.82427761,11.70183563,0.5975,15400,9.310012223,32.38674745,8.825448453,5.235941583,8.476523223,38.48196395,66.08726399,7.091731602,14.52167992,32.25300215,7.429948317,17.73132223,-0.491191805,33.85235453,-9.800682699,26.97566926,17.17498656,45,1.415969552,1.711756934,100.9928802,681.2631669,8801.202012,33.53838202,1911.846859,1738515.625,87940.40909,58011.14063,74104.84756,92642.85156,38919.20508,11305.16699,76802.86566,182190.3672,0.050583617,0.033368202,1.515922772,0.042625356,0.053288478,0.799898171,0.00650277,3.44260329,22.63607757
140,CH68,140GERcrLOWaugs,Germany,Augsburg,Johann Stegmann,48.09583,10.43752,Agriculture,Conventional,7.7,8.4,919,2,24,3,156.06,2,136,102,1,3,1,7,1.6,11.2,0.734688889,3.769159896,1.552874385,835.93773,290.9265952,207.7765138,161.0610914,103.8882569,Triticum_aestivum,1,wheat,8.5,1.111939615,1.424979044,3,1.65,4.65,0.09,2.75,1.59,47.706,40.78,1223.29,0.107,187,240.053,265.616,3.816,17.572,0.729,160.2561535,4396.38961,2722,10.07602489,410.5424589,91,104.13,9.01,101.48,4.98,2.27,4.84,0.5,487,602.328,588.004,5.302,106.629,0.857,36.58,37,23.7,0.513,17.48,3.17,11.4,1.15,1.18,1.97,19700,0.2,2000,615.52,36.21,7.33,2.72,1.58,0.4,443.059,76.428,22.24727747,14.86084142,0.421875,15800,12.12708469,47.59891401,6.831280448,6.103477184,0,96.71865629,33.68138808,8.149683182,39.08341904,46.45740638,30.93373586,7.373987335,-0.561758953,36.93739641,14.79561726,29.07277106,43.86838832,32,1.5973747,0.954836766,159.1338419,256.6772975,5263.794487,28.56808904,1673.803872,1723969.313,86973.44318,59633.92578,54492.49238,96270.72656,31148.99316,NA,83657.0612,176770.2734,0.050449531,0.03459106,1.458455771,0.031608737,0.055842483,0.566033875,NA,NA,20.60757679
141,CH69,141GERcrLOWaugs,Germany,Augsburg,Hermann Schorer,48.12433,10.4672,Agriculture,Conventional,7.7,8.9,919,2,12,4,189,0,0,0,1,3,1,5,1.9,9.5,0.773762905,4.420141621,1.534672468,402.92015,164.373406,65.82063208,87.095512,32.91031604,Triticum_aestivum,6,wheat,10.06,1.316013239,1.68650461,2.46,1.38,3.84,0.08,1.87,1.19,29.166,39.12,962.35,0.098,95,147.929,149.635,2.294,3.695,0.504,166.6564029,4890.31929,2756,10.11683411,390.0432593,65,71.43,5.47,71.37,3.99,1.93,3.24,0.46,414,511.349,477.337,5.013,65.5,0.832,31.52,43.3,23.6,0.472,15.86,1.05,12.5,1.25,0.63,1.38,13800,0.143,1430,559.7,33.32,7.49,1.58,0.92,0.4,306.308,47.581,16.31568638,10.56813203,0.3675,9200,8.145593914,32.88962831,2.289113025,2.338277288,0,82.01661692,36.82585832,6.936150487,21.05437835,38.11048843,14.11822786,17.05611008,-0.467298991,35.19251916,-10.1992515,28.65033329,18.45108178,13,1.039784046,0.939939255,73.66508751,315.9134998,3222.070476,33.55013199,987.9279966,2022751.688,68602.23864,45995.46289,76865.0343,69636.58594,38112.47461,13964.77246,158784.961,284386.9219,0.033915304,0.022739056,1.491500125,0.038000232,0.034426661,1.103802452,0.006903849,2.729186939,12.73893746
142,CH70,142GERcrLOWland,Germany,Landshut,Sebastian Dickow,48.36701,12.36538,Agriculture,Conventional,7.7,8.9,906,2,25,1,124.8,1,100,75,1,3,1,7,2,14,0.754689248,4.076462165,1.64462177,525.35671,200.8567333,131.5108945,76.25922571,65.75544725,Triticum_aestivum,9,wheat,8.74,1.143335557,1.465213747,2.11,1.27,3.38,0.13,2.72,1.46,30.85,39.93,842.47,0.133,172,229.115,222.47,3.55,13.074,0.69,161.9223859,4215.797468,2603,10.10388484,469.5819556,82,89,4.9,96.06,5.03,2.13,4.14,0.48,430,514.245,499.304,4.986,61.582,0.822,14.8,59.4,23.5,0.561,17.45,2.06,12.6,1.25,0.95,1.74,17400,0.174,1740,684.91,28.81,7.48,2.3,1.34,0.4,455.533,69.62,14.35172876,13.37456019,0.491979167,13400,9.043111054,23.01322215,3.887118568,2.984516589,0,97.17579386,52.14625915,6.74945315,11.53444138,28.75942997,4.784988228,17.22498859,-0.451185233,44.89421422,-9.248350379,38.57762097,29.32927059,40,0.862642842,1.323138618,104.372192,411.4244877,4184.01713,27.0915455,1808.312197,1538570.125,65948.9517,47234.23828,67006.71113,65636.41797,34452.47949,5365.982666,61308.2028,208468.6641,0.042863793,0.030700088,1.396210759,0.043551288,0.042660661,1.020877025,0.003487643,6.420534995,25.09566509
143,CH71,143GERcrLOWland,Germany,Landshut,Ludwig Stangl,48.38677,12.50414,Agriculture,Conventional,7.7,8.9,933,1,12,2,77.28,1,56,42,2,1,0,7,1.7,11.9,0.67296106,3.057739852,1.28235081,835.93773,290.9265952,159.6612343,161.0610914,79.83061717,Triticum_aestivum,4,wheat,6.5,0.850306765,1.089689858,1.82,0.72,2.54,0.24,4.39,1.54,27.95,38.97,709.22,0.112,188,242.737,258.789,3.792,19.306,0.724,166.8295596,4664.491018,2757,10.10408903,398.8634041,74,76.8,2.83,78.41,4.34,2.19,5.18,0.51,378,448.66,441.048,4.76,31.517,0.802,14.62,58.9,24.2,0.518,17.34,1.45,11.5,1.25,0.67,1.52,15200,0.165,1650,964.27,85.4,7.13,2.28,1.32,0.2,357.311,49.925,53.96664683,16.35224668,0.423541667,13200,3.061400938,13.67626863,2.493321889,2.305811422,0,104.3524885,33.455695,7.138405937,22.12555984,71.70735616,14.98715391,49.58179632,-0.489524864,38.4607458,-36.81637657,31.6073977,-5.20897887,27,0.461543795,0.858276154,105.6460187,488.8900854,5173.131832,25.14471453,2977.027393,1564324.375,75209.6875,56399.91797,81400.46113,75196.04688,19634.85254,7693.847168,114521.7509,123285.6875,0.048078064,0.036053851,1.333507037,0.052035538,0.048069344,1.082509846,0.00491832,2.55202009,13.65962678
144,CH72,144GERcrLOWland,Germany,Landshut,Karl Steinbeisser,48.38563,12.50077,Agriculture,Conventional,7.7,8.9,933,2,33,3,173.5,1,97.5,59.25,1,2,0,4,2.2,8.8,0.733382031,3.750684932,1.351949887,398.79719,202.0697167,136.5403519,106.80791,68.27017595,Triticum_aestivum,3,wheat,9,1.177347828,1.508801341,5.22,3.4,8.62,0.14,7.1,1.47,76.551,40.11,2093.69,0.226,162,237.176,272.331,3.092,7.831,0.608,168.451779,5011.057971,2815,10.05671444,343.2195698,76,84.67,6.41,85.56,4.47,1.98,3.91,0.46,473,578.107,552.137,5.148,70.13,0.836,19.3,43,32.9,0.733,36.42,4.47,24.1,0.99,2.71,3.49,34900,0.378,3780,1346.22,118.02,7.02,4.8,2.78,0.3,755.373,104.398,64.32930411,13.79907834,0.572395833,27800,2.451562385,9.429214721,3.454847226,3.800267397,0.893461852,34.11384928,13.28227133,8.943146867,32.38476292,68.10918602,23.44161605,35.7244231,-0.59398647,9.205947318,-22.68835354,0.890136737,-21.7982168,18,0.389498068,0.409980929,119.6218659,809.3790842,2990.857864,29.90239468,2541.285555,1455245.531,68522.21875,61902.44238,70109.29497,82502.89844,20432.19141,6883.569336,135964.9247,130099.418,0.047086363,0.042537456,1.106938856,0.048176953,0.056693456,0.849779781,0.004730177,2.968255335,10.70309519
145,CH73,145GERcrLOWland,Germany,Landshut,Sicheneder,48.3854,12.47405,Agriculture,Conventional,7.7,8.4,906,2,28,2,100,1,120,90,1,2,0,18,6.6,118.8,0.864430521,7.376291527,2.327495565,1284.68055,259.8919858,242.91101,83.96454667,121.455505,Triticum_aestivum,4,wheat,10.4,1.360490823,1.743503772,1.93,0.8,2.73,0.14,2.77,1.16,22.392,39.8,768.09,0.122,128,160.217,165.601,3.337,13.005,0.688,158.1417681,4443.78436,2591,10.11524254,485.8774304,95,131.11,19.32,123.79,5.51,2,3.55,0.44,396,480.245,477.544,4.984,73.104,0.833,7.98,59.5,30.8,0.525,16.79,1.23,14.4,1.31,0.75,3.14,31400,0.14,1400,573.14,28.7,8.03,1.72,1,11.2,400.456,64.41,13.16238547,6.853580612,0.542083333,10000,8.779720247,30.10489406,7.232199891,4.34081856,3.985287469,110.7248026,84.38099452,5.559257622,11.65513788,31.70909271,6.095880262,20.05395482,-0.354502683,31.5313561,-10.00000021,26.56831855,16.56831833,14,1.20245044,2.129323514,157.3716401,336.5953551,2520.023489,70.68564383,1580.636874,1560860.5,67684.88636,45014.45117,56358.66044,54702.56445,23703.84961,9183.421387,63799.57102,133940.168,0.043363828,0.028839509,1.503625716,0.036107429,0.035046415,1.030274559,0.005883563,2.581156697,24.46506262
146,CH74,146GERgrGRAaugs,Germany,Augsburg,Christian Matthesius,48.09385,10.45935,Grassland,Grassland,7.7,8.7,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15,1.78,3.93,0.12,2.64,1.33,28.679,40.01,860.16,0.135,256,337,332.605,4.461,37.969,0.805,154.9520182,4561.01373,2605,10.04037561,448.5568333,96,133.5,20.63,125.82,5.75,2.1,3.68,0.46,313,449.714,418.632,4.813,71.795,0.838,25.42,47.2,24.8,0.593,19.6,3.15,13.2,1.19,1.72,2.16,21600,0.203,2030,784,52.37,7.45,2.58,1.49,1.1,633.265,97.366,24.56644592,19.66173891,0.837891667,14900,9.114623425,18.1080957,3.755860742,5.133944192,1.387388471,97.80633038,70.54897928,7.721835117,14.38589635,38.67531746,6.664061233,24.28942111,-0.505082976,43.85342209,-13.3941545,36.78226043,23.38810593,33,0.77678324,1.816390163,129.4107021,985.4808551,11893.67075,NA,1230.607811,2052915.625,107590.4318,79693.49609,60028.2641,110034.9805,33417.95898,2676.931213,51721.96124,119100.5117,0.052408599,0.038819665,1.350052854,0.029240493,0.053599368,0.545538008,0.001303966,12.48368237,39.6913724
147,CH75,147GERgrGRAaugs,Germany,Augsburg,Johann Ellenrieder,48.18931,10.38544,Grassland,Grassland,8,8.4,858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,1.85,4.64,0.05,1.42,1.45,40.592,40.49,1129.71,0.149,173,243.385,238.151,3.324,8.398,0.645,142.7282131,3888.783019,2387,9.697287548,246.503119,113,115.55,2.61,116.98,5.23,2.43,4.63,0.51,360,412.133,410.033,4.956,67.296,0.842,68.11,10.5,18.8,0.656,15.7,0.81,7.2,1.09,3.08,1.83,18300,0.185,1850,583.09,8.7,5.83,2.59,1.5,0.3,564.382,79.885,2.302985995,29.58792712,0.5875,15000,0.519847133,4.713993232,0.44538845,0.370570064,0,18.21547469,8.608400547,6.936150487,12.93753827,46.24821044,6.001387781,33.31067217,2.784901953,-1.602884384,-24.03904208,37.38574296,13.34670088,10,0.136301492,0.215495295,76.5373923,780.8529643,1809.136828,102.2490118,2742.366634,1444607.688,35824.3821,24425.18457,30346.98742,46869.09375,7741.060059,412.2639961,33869.2484,92605.75,0.024798693,0.016907832,1.466698522,0.021007079,0.032444167,0.647483981,0.000285381,18.77694907,42.65248731
148,CH76,148GERgrGRAaugs,Germany,Augsburg,Florian and Johannes Pf�nder,48.11496,10.43567,Grassland,Grassland,7.7,8.4,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,0.74,2.36,0.06,0.93,2.3,37.184,39.21,635.2,0.226,210,239.615,257.574,3.965,19.129,0.742,133.0160184,3770.035616,2209,9.603704934,297.0447727,62,89.14,16.5,87.49,4.93,1.9,4.65,0.46,317,362.917,359.161,4.888,67.819,0.849,39.57,38.3,17.2,0.804,24.06,1.96,20.6,1.09,3.41,8.52,85200,0.354,3540,528.45,7.3,7.78,4.93,2.86,30.5,1447.89,233.828,0.970681711,68.30026723,1.124895833,28600,2.285796876,7.865568973,1.731924565,2.538739606,1.127463709,20.98216721,31.84862283,8.414171077,49.91593052,49.91593052,41.50175944,0,-0.212812739,-38.90230949,22.0431217,-41.88168784,-19.83856613,41,0.312258099,0.825296698,143.4738879,324.2402628,4466.499424,NA,292.9637909,1313517.563,46405.78267,38898.79883,21636.03563,50007.83984,11583.49121,626.176178,26409.92334,88751.83203,0.035329396,0.029614221,1.192987549,0.016471828,0.038071695,0.432652874,0.000476717,18.49877338,49.73575824
149,CH77,149GERgrGRAaugs,Germany,Augsburg,Martin Tr�bersberger,48.03461,10.46439,Grassland,Grassland,7.7,8.4,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.98,3.68,0.06,1.62,2.01,54.275,40.63,1096.88,0.194,183,226.676,233.93,3.899,21.761,0.748,138.2161942,3826.515385,2271,9.432273197,168.1424291,66,111.5,34.57,76.55,4.27,2.31,6.85,0.55,365,426.116,418.098,5.006,76.919,0.849,25.24,36.7,26.2,1.192,55.31,5.39,32.3,0.82,4.07,8.19,81900,0.708,7080,994.52,10.63,6.02,11.86,6.87,0.3,2340.861,265.336,2.958143233,65.44233501,1.36875,68700,3.168781999,10.12228772,2.405160021,2.073809263,1.562917284,66.21858151,16.03128034,13.95285876,91.79761836,143.3151259,77.8447596,51.51750757,5.135288079,-45.3106275,-51.51750757,26.58340561,-24.93410197,27,0.414219528,0.43452215,46.33861881,1036.747544,1498.789155,26.71454461,654.8176647,1266342.688,64663.62216,55970.87305,26395.22389,57937.17188,3134.057617,709.8423004,47919.40257,46177.69727,0.051063289,0.044198836,1.155308442,0.020843666,0.045751575,0.455583575,0.000560545,4.415146315,26.42651242
150,CH78,150GERgrGRAaugs,Germany,Augsburg,Johann Stegmann,48.09841,10.43527,Grassland,Grassland,7.7,8.9,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87,1.66,5.53,0.07,2.71,1.49,57.578,40.73,1576.37,0.163,234,320.364,301.425,4.298,32.185,0.788,153.5767962,4605.502262,2621,9.874700403,292.0673541,75,79.58,3.82,82.06,4.44,1.85,3.58,0.43,402,481.636,446.931,5.214,94.178,0.869,35.5,33.6,27.3,0.636,19.91,3.3,10.4,1.29,3.61,2.39,23900,0.252,2520,530.46,5.8,6.41,3.6,2.09,0.2,697.48,100.606,2.996288834,35.83286918,0.717395833,20900,2.543053677,6.424249746,9.296313412,5.500818609,3.455772157,49.55637699,13.31361046,8.647542749,17.05630656,54.42777163,8.408763812,37.37146507,0.022503697,117.0321269,-26.84901565,117.3471787,90.49816302,15,0.521265336,0.451546298,157.9641925,682.060537,7952.552423,31.25601202,1282.550402,1646936.438,95657.31534,62434.19922,51860.87843,96884.4375,19599.86719,1377.978577,47251.11097,133474.1016,0.058081972,0.037909295,1.532130091,0.031489302,0.058827065,0.535285953,0.000836692,14.22363709,34.85497809
151,CH79,151GERgrGRAland,Germany,Landshut,Loibl,48.38226,12.48215,Grassland,Grassland,7.7,8.9,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,0.72,3.37,0.05,1.43,2.24,59.344,40.76,1080.03,0.262,214,262.364,259.187,4.281,32.205,0.798,136.8176788,4047.893805,2229,9.433206254,179.7214763,49,54.5,4.51,58.96,3.7,1.31,2.04,0.34,208,291.2,311.096,4.193,38.967,0.786,25.55,41.8,27.6,0.84,36.93,3.64,21.1,1.17,3.57,3.95,39500,0.417,4170,603.17,5.4,5.97,5.05,2.93,0.1,1311.064,128.336,1.872592504,50.18392643,0.9490375,29300,3.593662933,10.06754956,1.684947693,2.335292468,0.831409071,82.31638262,10.39659646,7.511800612,13.96345858,33.40357981,6.451657964,19.44012123,0.727897358,0.475990769,-3.930444561,10.66655378,6.736109222,12,0.388261662,0.305565334,111.7682367,1195.919289,4681.751024,48.43151647,1531.830631,1434120.375,51116.25568,45943.25586,36904.74085,54474.40234,12512.71436,394.0702286,39015.21644,170521.1484,0.035642932,0.032035843,1.112595412,0.025733363,0.03798454,0.677469403,0.000274782,31.75249853,36.75797563
152,CH80,152GERgrGRAland,Germany,Landshut,Ludwig Stangl,48.3882,12.4996,Grassland,Grassland,7.7,8.9,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,1.47,4.91,0.07,2.44,1.2,41.383,40.47,1392.16,0.182,222,290.467,304.255,3.823,15.548,0.708,170.9749081,4565.788043,2857,10.11418167,248.0443446,110,118.75,6.04,118.56,5.34,2.22,4.47,0.47,417,541.385,494.489,5.162,92.755,0.856,15.65,53.6,27.7,0.665,18.42,1.55,7.9,1.13,1.81,2.09,20900,0.207,2070,651.45,27.34,5.89,3.05,1.77,0.1,693.362,113.894,11.77317353,31.57660167,0.658958333,17700,3.847631398,11.08671792,2.573420733,1.482370245,1.956091832,17.02116849,14.69577877,8.795344808,15.14024952,44.05165308,6.344904708,28.91140356,3.167186978,12.53761111,-18.86732676,56.8782288,38.01090204,9.6,0.467132685,0.388275576,167.2127883,781.4332829,1544.235962,NA,1520.465447,1369424.813,35417.66761,27657.79297,40724.01486,43478.08984,7565.493164,2078.503662,73672.42754,86622.73438,0.025863171,0.02019665,1.280567385,0.029738044,0.031749162,0.936656026,0.001517793,3.63987483,18.58802347
